account_id,ticket_id,ticket_created_date,ticket_resolved_date,priority,product_area,contact_channel,reported_by,customer_tier,company_size,region,users_affected,error_rate_pct,downtime_minutes,payment_impact,security_incident,data_loss,customer_sentiment,tickets_last_30_days,data_source
ACCT-060,TKT-760047,2023-12-01,2023-12-04 07:10:07,low,Mobile App,Web Portal,DevOps,Basic,Medium,APAC,32,0.49,0,0,0,0,neutral,5,Support
ACCT-056,TKT-957150,2024-08-30,2024-09-01 18:44:51,low,Mobile App,Live Chat,Support Staff,Basic,Small,APAC,2,2.1,0,0,0,0,neutral,1,Support
ACCT-076,TKT-659399,2023-12-20,2023-12-23 08:24:49,low,Mobile App,Web Portal,DevOps,Enterprise,Medium,EMEA,24,10.32,0,0,0,0,neutral,5,Support
ACCT-077,TKT-588316,2023-08-20,2023-08-25 21:28:54,low,Notifications,Live Chat,Support Staff,Plus,Medium,EMEA,61,3.44,0,0,0,0,neutral,7,Support
ACCT-079,TKT-832534,2025-01-02,2025-01-02 15:41:22,low,Notifications,Email,DevOps,Basic,Small,APAC,3,5.12,19,0,0,0,neutral,1,Support
ACCT-043,TKT-775721,2024-09-22,2024-09-22 12:41:24,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Medium,EMEA,30,2.81,9,0,0,0,neutral,0,Support
ACCT-043,TKT-250703,2024-09-19,2024-09-21 01:03:31,low,Mobile App,Email,Support Staff,Basic,Small,APAC,3,0.0,0,0,0,0,neutral,3,Support
ACCT-041,TKT-292259,2025-02-21,2025-02-22 03:11:57,low,Billing,Web Portal,DevOps,Enterprise,Medium,EMEA,8,0.3,6,0,0,0,neutral,2,Support
ACCT-114,TKT-575301,2024-05-04,2024-05-07 20:52:28,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Medium,EMEA,107,1.25,0,0,0,0,neutral,3,Support
ACCT-041,TKT-468512,2024-10-12,2024-10-12 06:56:52,low,Mobile App,Web Portal,DevOps,Basic,Small,APAC,5,1.12,0,0,0,0,positive,2,Support
ACCT-034,TKT-905245,2024-10-03,2024-10-05 00:01:05,low,Notifications,Live Chat,Support Staff,Basic,Small,EMEA,9,4.9,5,0,0,0,neutral,3,Support
ACCT-056,TKT-207932,2024-05-22,2024-05-24 17:11:33,low,Mobile App,Web Portal,Support Staff,Enterprise,Medium,EMEA,9,5.01,0,0,0,0,neutral,1,Support
ACCT-036,TKT-441699,2024-07-20,2024-07-24 02:10:44,low,Notifications,Phone,Support Staff,Plus,Small,AMER,10,1.26,0,0,0,0,neutral,4,Support
ACCT-031,TKT-658624,2024-12-21,2024-12-23 23:13:06,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,5,3.97,0,0,0,0,neutral,3,Support
ACCT-076,TKT-751034,2024-09-15,2024-09-16 17:28:07,low,Billing,Live Chat,Support Staff,Basic,Small,APAC,5,0.82,5,0,0,0,neutral,1,Support
ACCT-041,TKT-502460,2024-02-05,2024-02-07 10:05:47,low,Authentication,Phone,Support Staff,Plus,Small,AMER,87,6.17,0,0,0,0,negative,5,Support
ACCT-101,TKT-719677,2023-08-07,2023-08-08 11:16:27,low,Authentication,Email,Support Staff,Basic,Small,AMER,28,10.01,0,0,0,0,neutral,3,Support
ACCT-076,TKT-925571,2024-08-15,2024-08-18 20:05:04,low,Mobile App,Web Portal,DevOps,Plus,Large,EMEA,73,4.36,0,0,0,0,negative,6,Support
ACCT-060,TKT-794799,2024-05-16,2024-05-18 09:40:52,low,Mobile App,Email,Support Staff,Plus,Medium,APAC,46,2.67,2,0,0,0,neutral,3,Support
ACCT-056,TKT-977394,2023-08-19,2023-08-22 12:32:55,low,Analytics Dashboard,Email,Support Staff,Basic,Small,APAC,10,1.48,7,0,0,0,neutral,3,Support
ACCT-036,TKT-441183,2024-10-11,2024-10-11 14:09:52,low,Mobile App,Email,Support Staff,Basic,Small,APAC,13,0.0,15,0,0,0,negative,1,Support
ACCT-075,TKT-422998,2024-12-20,2024-12-20 12:43:25,low,Analytics Dashboard,Email,Executive,Basic,Small,APAC,2,0.79,0,0,0,0,negative,3,Support
ACCT-060,TKT-953610,2024-07-20,2024-07-20 10:19:45,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,4,3.05,0,0,0,0,neutral,1,Support
ACCT-101,TKT-618306,2025-01-31,2025-02-03 17:50:07,low,Mobile App,Email,Support Staff,Basic,Small,APAC,0,12.99,0,0,0,0,neutral,5,Support
ACCT-060,TKT-708979,2023-08-02,2023-08-02 12:06:44,low,Notifications,Web Portal,Product Manager,Basic,Small,AMER,5,6.17,4,0,0,0,negative,2,Support
ACCT-026,TKT-574978,2023-06-01,2023-06-04 15:26:02,low,Billing,Email,Support Staff,Basic,Small,APAC,40,4.14,4,0,0,0,positive,3,Support
ACCT-073,TKT-568881,2024-11-26,2024-11-27 06:24:35,low,Mobile App,Web Portal,Product Manager,Plus,Small,AMER,5,0.74,0,0,0,0,neutral,0,Support
ACCT-025,TKT-414295,2023-12-18,2023-12-18 22:18:46,low,Notifications,Live Chat,Support Staff,Basic,Medium,APAC,16,5.78,5,0,0,0,negative,2,Support
ACCT-020,TKT-555844,2025-01-04,2025-01-07 21:52:16,low,Billing,Live Chat,Support Staff,Basic,Small,APAC,8,5.4,1,0,0,0,negative,4,Support
ACCT-018,TKT-741194,2024-05-18,2024-05-24 07:53:30,low,Analytics Dashboard,Web Portal,Finance,Enterprise,Medium,EMEA,8,1.15,0,0,0,0,positive,6,Support
ACCT-078,TKT-408474,2024-11-04,2024-11-05 17:49:34,low,Mobile App,Email,Product Manager,Basic,Small,APAC,10,1.83,0,0,0,0,negative,1,Support
ACCT-079,TKT-155708,2023-08-03,2023-08-04 14:10:32,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,1,0.0,0,0,0,0,negative,3,Support
ACCT-049,TKT-476695,2023-06-01,2023-06-04 06:58:11,low,Mobile App,Email,Product Manager,Plus,Large,AMER,330,0.46,0,0,0,0,neutral,8,Support
ACCT-025,TKT-346668,2023-09-21,2023-09-25 11:06:39,low,Authentication,Web Portal,Finance,Basic,Small,APAC,18,5.85,0,0,0,0,neutral,3,Support
ACCT-072,TKT-433580,2024-08-16,2024-08-19 06:48:00,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,5,2.01,16,0,0,0,negative,2,Support
ACCT-076,TKT-321476,2024-06-26,2024-06-27 18:01:14,low,Mobile App,Web Portal,Product Manager,Basic,Small,APAC,6,0.84,16,0,0,0,positive,0,Support
ACCT-108,TKT-503277,2023-11-25,2023-11-27 01:32:44,low,Notifications,Web Portal,Support Staff,Basic,Small,EMEA,3,4.58,19,0,0,0,neutral,1,Support
ACCT-035,TKT-802615,2024-06-03,2024-06-07 06:36:26,low,Analytics Dashboard,Web Portal,DevOps,Plus,Small,APAC,8,2.51,6,0,0,0,negative,3,Support
ACCT-018,TKT-116470,2023-10-07,2023-10-07 15:54:27,low,Notifications,Email,Support Staff,Plus,Small,AMER,10,18.98,0,0,0,0,negative,2,Support
ACCT-064,TKT-557949,2023-10-26,2023-10-29 09:42:39,low,Authentication,Web Portal,DevOps,Plus,Small,AMER,63,7.19,0,0,0,0,neutral,5,Support
ACCT-046,TKT-536056,2023-10-18,2023-10-18 11:36:36,low,Notifications,Phone,Support Staff,Plus,Small,APAC,21,1.88,4,0,0,0,neutral,2,Support
ACCT-065,TKT-546383,2024-09-09,2024-09-13 18:40:32,low,Mobile App,Web Portal,DevOps,Basic,Small,APAC,17,6.75,0,0,0,0,positive,4,Support
ACCT-018,TKT-678866,2025-02-28,2025-02-28 19:57:36,low,Analytics Dashboard,Email,DevOps,Basic,Small,APAC,4,4.27,15,0,0,0,neutral,4,Support
ACCT-083,TKT-545405,2024-09-03,2024-09-04 15:46:47,low,Mobile App,Email,DevOps,Plus,Medium,AMER,51,6.15,0,0,0,0,neutral,1,Support
ACCT-072,TKT-866418,2025-02-09,2025-02-09 03:56:49,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Small,APAC,5,3.09,0,0,0,0,neutral,2,Support
ACCT-040,TKT-672696,2024-01-29,2024-02-01 08:17:47,low,Data Pipeline,Email,Executive,Enterprise,Medium,EMEA,17,2.12,0,0,0,0,negative,2,Support
ACCT-058,TKT-695748,2025-01-11,2025-01-12 13:56:38,low,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Medium,EMEA,46,0.17,0,0,0,0,positive,5,Support
ACCT-105,TKT-604923,2024-10-07,2024-10-10 07:11:58,low,Notifications,Web Portal,Support Staff,Plus,Small,APAC,10,1.38,0,0,0,0,neutral,1,Support
ACCT-043,TKT-887042,2023-08-21,2023-08-21 16:35:42,low,Mobile App,Phone,Product Manager,Plus,Medium,AMER,28,7.91,0,0,0,0,neutral,3,Support
ACCT-073,TKT-739705,2024-03-13,2024-03-15 00:25:49,low,Analytics Dashboard,Phone,Product Manager,Plus,Large,EMEA,113,2.43,0,0,0,0,positive,1,Support
ACCT-018,TKT-795978,2023-08-30,2023-08-31 01:59:16,low,Billing,Email,Support Staff,Plus,Medium,EMEA,16,4.87,0,0,0,0,negative,3,Support
ACCT-041,TKT-707784,2023-08-19,2023-08-22 04:07:19,low,Analytics Dashboard,Live Chat,Product Manager,Enterprise,Medium,EMEA,54,2.26,0,0,0,0,neutral,2,Support
ACCT-083,TKT-661023,2024-04-15,2024-04-17 18:18:58,low,Mobile App,Email,Support Staff,Plus,Small,APAC,3,12.04,10,0,0,0,negative,2,Support
ACCT-072,TKT-592025,2023-06-12,2023-06-14 00:52:13,low,Authentication,Email,DevOps,Enterprise,Medium,EMEA,36,5.36,0,0,0,0,neutral,2,Support
ACCT-043,TKT-936997,2025-01-08,2025-01-11 11:39:52,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,7,0.65,23,0,0,0,negative,3,Support
ACCT-043,TKT-726667,2024-03-28,2024-03-29 06:11:14,low,Analytics Dashboard,Web Portal,DevOps,Basic,Small,APAC,4,0.73,10,0,0,0,neutral,2,Support
ACCT-020,TKT-164401,2024-04-07,2024-04-10 10:35:14,low,Notifications,Email,Product Manager,Plus,Large,AMER,171,0.51,2,0,0,0,negative,5,Support
ACCT-079,TKT-788201,2024-09-27,2024-09-29 13:49:47,low,Mobile App,Email,DevOps,Plus,Medium,APAC,34,3.32,0,0,0,0,negative,0,Support
ACCT-060,TKT-400748,2024-03-25,2024-03-29 00:32:29,low,Analytics Dashboard,Web Portal,Product Manager,Plus,Small,APAC,2,1.95,0,0,0,0,neutral,3,Support
ACCT-018,TKT-992805,2024-10-09,2024-10-09 11:25:34,low,Notifications,Email,Finance,Basic,Small,APAC,2,1.52,9,0,0,0,neutral,1,Support
ACCT-109,TKT-388586,2024-03-11,2024-03-12 02:37:51,low,Data Pipeline,Email,DevOps,Basic,Small,APAC,4,0.6,59,0,0,0,neutral,1,Support
ACCT-021,TKT-283095,2024-02-19,2024-02-19 05:04:28,low,Notifications,Live Chat,Support Staff,Plus,Medium,EMEA,15,4.24,0,0,0,0,positive,5,Support
ACCT-041,TKT-487728,2025-01-26,2025-01-29 12:29:05,low,Analytics Dashboard,Email,Executive,Basic,Small,APAC,2,0.6,0,0,0,0,neutral,0,Support
ACCT-025,TKT-608473,2023-11-27,2023-11-28 03:30:11,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,AMER,0,3.01,0,0,0,0,neutral,1,Support
ACCT-038,TKT-459502,2023-12-03,2023-12-06 22:46:57,low,Mobile App,Phone,Support Staff,Plus,Small,AMER,9,1.25,0,0,0,0,neutral,1,Support
ACCT-018,TKT-961639,2023-08-26,2023-08-31 18:27:41,low,Notifications,Web Portal,DevOps,Basic,Small,APAC,3,11.85,0,0,0,0,neutral,1,Support
ACCT-056,TKT-533007,2023-11-05,2023-11-09 06:07:45,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Medium,AMER,16,4.14,6,0,0,0,positive,1,Support
ACCT-103,TKT-768545,2024-06-27,2024-06-28 01:18:15,low,Notifications,Phone,Product Manager,Plus,Large,AMER,121,1.38,0,0,0,0,negative,10,Support
ACCT-065,TKT-461838,2023-11-19,2023-11-19 22:47:24,low,Notifications,Web Portal,Finance,Enterprise,Large,AMER,18,2.85,0,0,0,0,neutral,7,Support
ACCT-020,TKT-221628,2023-07-26,2023-07-28 22:13:51,low,Billing,Email,Support Staff,Basic,Small,APAC,14,0.0,0,0,0,0,neutral,1,Support
ACCT-053,TKT-416006,2023-07-24,2023-07-24 18:51:48,low,Notifications,Email,Product Manager,Plus,Medium,EMEA,55,3.35,0,0,0,0,neutral,6,Support
ACCT-025,TKT-658388,2024-09-30,2024-10-03 13:38:30,low,Mobile App,Web Portal,Executive,Plus,Medium,APAC,6,4.7,0,0,0,0,neutral,5,Support
ACCT-022,TKT-597643,2024-01-26,2024-01-27 15:16:07,low,Mobile App,Email,Support Staff,Plus,Medium,EMEA,42,8.53,0,0,0,0,negative,4,Support
ACCT-058,TKT-112439,2024-02-24,2024-02-24 16:51:56,low,Billing,Web Portal,Finance,Basic,Small,APAC,4,0.0,0,0,0,0,neutral,2,Support
ACCT-025,TKT-811451,2024-03-22,2024-03-27 03:54:07,low,Billing,Web Portal,Product Manager,Enterprise,Medium,EMEA,35,1.36,0,0,0,0,neutral,3,Support
ACCT-024,TKT-143010,2024-04-19,2024-04-24 16:02:09,low,Analytics Dashboard,Live Chat,Support Staff,Basic,Small,APAC,2,1.33,9,0,0,0,neutral,1,Support
ACCT-079,TKT-985249,2023-09-08,2023-09-13 01:06:33,low,Billing,Web Portal,Finance,Plus,Small,AMER,29,0.0,16,0,0,0,negative,0,Support
ACCT-063,TKT-385831,2024-08-16,2024-08-18 17:58:52,low,Mobile App,Web Portal,Support Staff,Plus,Small,AMER,27,5.49,0,0,0,0,negative,3,Support
ACCT-041,TKT-367747,2024-05-09,2024-05-10 04:22:07,low,Billing,Email,Support Staff,Plus,Medium,EMEA,8,2.13,0,0,0,0,neutral,3,Support
ACCT-038,TKT-885478,2025-01-19,2025-01-20 16:27:08,low,Billing,Email,Support Staff,Basic,Small,APAC,2,3.92,0,0,0,0,neutral,4,Support
ACCT-103,TKT-304394,2024-02-03,2024-02-06 11:44:36,low,Authentication,Email,DevOps,Plus,Small,APAC,15,6.2,0,0,0,0,neutral,7,Support
ACCT-079,TKT-288656,2024-11-14,2024-11-15 10:56:30,low,Mobile App,Live Chat,Finance,Enterprise,Medium,EMEA,41,5.62,0,0,0,0,neutral,1,Support
ACCT-062,TKT-972089,2024-04-16,2024-04-18 10:03:19,low,Analytics Dashboard,Email,Support Staff,Basic,Small,APAC,5,0.91,0,0,0,0,positive,4,Support
ACCT-041,TKT-208954,2023-08-09,2023-08-09 04:44:21,low,Mobile App,Web Portal,DevOps,Basic,Small,APAC,7,5.95,0,0,0,0,neutral,3,Support
ACCT-036,TKT-364132,2024-08-30,2024-08-31 12:21:57,low,Data Pipeline,Web Portal,DevOps,Basic,Medium,APAC,17,12.26,0,0,0,0,neutral,3,Support
ACCT-018,TKT-159645,2023-12-15,2023-12-15 07:18:29,low,Notifications,Web Portal,Support Staff,Basic,Small,EMEA,4,3.42,0,0,0,0,neutral,4,Support
ACCT-020,TKT-728500,2025-01-29,2025-02-01 00:12:40,low,Authentication,Web Portal,DevOps,Plus,Medium,AMER,30,3.4,0,0,0,0,neutral,3,Support
ACCT-075,TKT-998043,2023-10-03,2023-10-06 07:40:51,low,Analytics Dashboard,Email,Support Staff,Plus,Large,AMER,69,3.03,0,0,0,0,neutral,6,Support
ACCT-003,TKT-779378,2025-02-09,2025-02-09 15:31:27,low,Notifications,Live Chat,Finance,Enterprise,Medium,EMEA,26,1.41,2,0,0,0,positive,2,Support
ACCT-111,TKT-216229,2024-12-31,2025-01-03 23:29:04,low,Analytics Dashboard,Phone,DevOps,Plus,Medium,EMEA,55,1.82,0,0,0,0,,4,Support
ACCT-076,TKT-179392,2023-12-06,2023-12-07 02:45:08,low,Mobile App,Web Portal,Product Manager,Enterprise,Large,AMER,8,0.77,0,0,0,0,negative,4,Support
ACCT-043,TKT-547724,2024-09-07,2024-09-12 02:33:04,low,Notifications,Live Chat,DevOps,Plus,Medium,EMEA,55,1.62,0,0,0,0,neutral,2,Support
ACCT-083,TKT-390756,2024-04-27,2024-04-28 03:07:52,low,Mobile App,Web Portal,Product Manager,Basic,Small,APAC,1,7.52,0,0,0,0,positive,5,Support
ACCT-045,TKT-162976,2023-08-03,2023-08-04 15:34:49,low,Analytics Dashboard,Email,Support Staff,Plus,Small,AMER,7,1.53,0,0,0,0,neutral,5,Support
ACCT-014,TKT-561976,2024-02-20,2024-02-25 13:33:30,low,Analytics Dashboard,Phone,Product Manager,Plus,Large,EMEA,154,1.99,0,0,0,0,neutral,7,Support
ACCT-035,TKT-739947,2023-08-11,2023-08-13 03:27:41,low,Mobile App,Web Portal,Product Manager,Basic,Small,APAC,2,2.77,12,0,0,0,neutral,1,Support
ACCT-072,TKT-250861,2024-07-07,2024-07-07 19:50:16,low,Authentication,Email,Support Staff,Basic,Small,APAC,18,14.2,0,0,0,0,neutral,1,Support
ACCT-037,TKT-774588,2024-12-05,2024-12-08 17:23:10,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Small,AMER,14,0.48,0,0,0,0,neutral,4,Support
ACCT-041,TKT-208304,2023-09-17,2023-09-21 23:40:38,low,Analytics Dashboard,Email,Finance,Basic,Small,AMER,15,0.7,0,0,0,0,neutral,0,Support
ACCT-025,TKT-362769,2023-07-06,2023-07-06 10:36:36,low,Analytics Dashboard,Phone,Support Staff,Basic,Small,APAC,6,1.5,0,0,0,0,negative,6,Support
ACCT-042,TKT-784578,2024-08-30,2024-08-30 05:41:00,low,Analytics Dashboard,Email,DevOps,Enterprise,Medium,EMEA,7,0.29,5,0,0,0,neutral,1,Support
ACCT-072,TKT-379378,2023-06-01,2023-06-06 05:39:18,low,Data Pipeline,Live Chat,Product Manager,Basic,Medium,APAC,12,7.99,0,0,0,0,negative,0,Support
ACCT-043,TKT-702553,2023-11-03,2023-11-06 06:28:34,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,AMER,182,3.96,0,0,0,0,neutral,6,Support
ACCT-035,TKT-614514,2023-06-04,2023-06-06 06:12:23,low,Analytics Dashboard,Live Chat,DevOps,Plus,Large,EMEA,121,0.9,0,0,0,0,neutral,7,Support
ACCT-020,TKT-918871,2024-10-02,2024-10-03 21:14:45,low,Billing,Live Chat,Support Staff,Plus,Medium,APAC,81,1.32,0,0,0,0,neutral,1,Support
ACCT-043,TKT-822742,2023-08-11,,low,Analytics Dashboard,Phone,DevOps,Basic,Small,EMEA,11,1.61,7,0,0,0,neutral,2,Support
ACCT-035,TKT-476353,2024-10-06,2024-10-06 14:45:48,low,Authentication,Email,Product Manager,Plus,Medium,EMEA,27,3.39,0,0,0,0,neutral,1,Support
ACCT-060,TKT-762985,2024-05-07,2024-05-10 03:47:50,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,7,2.49,6,0,0,0,neutral,1,Support
ACCT-020,TKT-456581,2023-09-01,2023-09-02 13:46:41,low,Analytics Dashboard,Web Portal,DevOps,Basic,Small,APAC,3,7.52,5,0,0,0,neutral,3,Support
ACCT-072,TKT-404043,2023-08-22,2023-08-26 06:51:24,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,11,5.59,0,0,0,0,negative,2,Support
ACCT-010,TKT-502824,2023-12-25,2023-12-25 19:40:24,low,Analytics Dashboard,Email,Support Staff,Plus,Medium,APAC,121,0.77,0,0,0,0,neutral,3,Support
ACCT-069,TKT-211954,2023-12-13,2023-12-14 07:07:37,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,4,0.82,1,0,0,0,neutral,2,Support
ACCT-048,TKT-559259,2024-06-02,2024-06-04 02:51:53,low,Billing,Web Portal,DevOps,Basic,Small,AMER,8,4.47,0,0,0,0,neutral,1,Support
ACCT-067,TKT-854701,2023-12-12,2023-12-12 16:24:21,low,Analytics Dashboard,Web Portal,Finance,Plus,Large,EMEA,41,1.07,0,0,0,0,positive,5,Support
ACCT-072,TKT-931247,2025-01-28,2025-01-29 01:21:16,low,Mobile App,Email,Finance,Basic,Small,AMER,3,1.35,2,1,0,0,negative,3,Support
ACCT-041,TKT-974774,2024-12-05,2024-12-07 22:23:15,low,Billing,Email,Support Staff,Basic,Small,AMER,6,3.68,0,0,0,0,neutral,4,Support
ACCT-075,TKT-455766,2024-09-03,,low,Mobile App,Email,Product Manager,Basic,Small,APAC,4,4.32,30,0,0,0,neutral,1,Support
ACCT-041,TKT-525205,2023-07-28,2023-07-29 10:58:23,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,7,0.68,9,0,0,0,neutral,2,Support
ACCT-060,TKT-648530,2023-09-30,2023-09-30 22:51:56,low,Notifications,Phone,Support Staff,Plus,Small,APAC,20,1.9,12,0,0,0,neutral,2,Support
ACCT-041,TKT-662625,2024-09-12,2024-09-17 07:59:23,low,Notifications,Live Chat,DevOps,Enterprise,Medium,EMEA,5,2.35,5,0,0,0,neutral,0,Support
ACCT-048,TKT-175532,2023-10-31,2023-11-03 12:49:07,low,Notifications,Live Chat,Product Manager,Basic,Small,AMER,5,1.42,0,0,0,0,positive,2,Support
ACCT-024,TKT-119989,2023-07-08,2023-07-11 11:55:31,low,Notifications,Live Chat,Support Staff,Basic,Small,APAC,4,2.61,0,0,0,0,negative,3,Support
ACCT-041,TKT-354471,2024-09-25,2024-09-29 22:11:54,low,Mobile App,Phone,DevOps,Basic,Medium,APAC,5,3.87,15,0,0,0,neutral,4,Support
ACCT-109,TKT-422266,2023-10-12,2023-10-12 05:05:52,low,Data Pipeline,Phone,Support Staff,Plus,Medium,EMEA,118,2.98,0,0,0,0,negative,4,Support
ACCT-035,TKT-719752,2023-09-08,2023-09-09 23:27:23,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,4,3.47,11,0,0,0,neutral,2,Support
ACCT-057,TKT-621292,2023-08-05,2023-08-09 02:13:34,low,Analytics Dashboard,Web Portal,DevOps,Basic,Small,AMER,7,1.45,0,0,0,0,negative,2,Support
ACCT-038,TKT-943530,2025-01-30,2025-02-02 22:44:48,low,Authentication,Live Chat,Support Staff,Basic,Small,APAC,15,2.59,0,0,0,0,negative,3,Support
ACCT-021,TKT-873774,2023-12-25,2023-12-26 20:10:44,low,Notifications,Web Portal,DevOps,Plus,Small,AMER,2,0.52,0,0,0,0,neutral,4,Support
ACCT-031,TKT-703945,2024-07-16,2024-07-17 09:37:32,low,Analytics Dashboard,Email,DevOps,Plus,Small,AMER,3,1.51,0,0,0,0,neutral,3,Support
ACCT-060,TKT-931627,2024-12-10,2024-12-10 16:10:33,low,Analytics Dashboard,Web Portal,DevOps,Enterprise,Large,AMER,51,0.27,0,0,0,0,neutral,7,Support
ACCT-072,TKT-451801,2024-01-05,2024-01-08 16:37:42,low,Billing,Web Portal,Support Staff,Basic,Small,AMER,5,6.0,0,0,0,0,neutral,1,Support
ACCT-040,TKT-535320,2023-08-04,2023-08-04 14:43:24,low,Analytics Dashboard,Web Portal,Product Manager,Plus,Medium,EMEA,14,1.57,0,0,0,0,neutral,2,Support
ACCT-109,TKT-559969,2023-11-20,2023-11-23 05:55:00,low,Mobile App,Email,DevOps,Plus,Medium,AMER,45,3.68,0,0,0,0,neutral,3,Support
ACCT-048,TKT-204823,2024-02-05,2024-02-10 03:26:09,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,AMER,90,0.9,0,0,0,0,neutral,5,Support
ACCT-040,TKT-610622,2025-02-17,2025-02-18 14:53:18,low,Notifications,Web Portal,DevOps,Basic,Small,APAC,1,1.08,32,0,0,0,negative,2,Support
ACCT-037,TKT-193471,2023-08-22,2023-08-22 03:43:28,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,3,2.16,10,0,0,0,neutral,3,Support
ACCT-010,TKT-946632,2025-01-28,2025-02-01 17:01:50,low,Mobile App,Web Portal,Support Staff,Basic,Small,EMEA,12,1.46,14,0,0,0,neutral,0,Support
ACCT-043,TKT-770905,2024-09-30,2024-10-03 05:20:05,low,Mobile App,Web Portal,Support Staff,Enterprise,Medium,EMEA,41,3.55,0,0,0,0,negative,1,Support
ACCT-068,TKT-283027,2024-03-04,2024-03-06 07:06:52,low,Authentication,Web Portal,Support Staff,Basic,Small,APAC,9,1.94,0,0,0,0,neutral,3,Support
ACCT-020,TKT-852037,2025-02-15,2025-02-18 05:14:02,low,Billing,Web Portal,Support Staff,Basic,Small,EMEA,6,1.73,0,0,0,0,neutral,4,Support
ACCT-010,TKT-966630,2024-10-24,2024-10-26 18:11:10,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,AMER,3,1.03,10,0,0,0,neutral,4,Support
ACCT-076,TKT-347085,2024-04-04,,low,Notifications,Web Portal,Finance,Basic,Small,AMER,28,1.8,0,0,0,0,neutral,3,Support
ACCT-018,TKT-200331,2023-12-14,2023-12-14 14:26:29,low,Billing,Live Chat,Product Manager,Basic,Small,EMEA,6,0.24,55,0,0,0,neutral,1,Support
ACCT-011,TKT-665940,2025-02-23,2025-02-24 13:25:27,low,Notifications,Live Chat,Support Staff,Basic,Medium,APAC,17,6.32,0,0,0,0,negative,2,Support
ACCT-043,TKT-791354,2024-11-01,2024-11-01 23:34:00,low,Authentication,Web Portal,Finance,Basic,Small,EMEA,15,2.71,0,0,0,0,negative,4,Support
ACCT-041,TKT-935309,2023-12-31,2024-01-01 04:57:13,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,EMEA,153,1.06,0,0,0,0,negative,7,Support
ACCT-083,TKT-597457,2023-10-31,2023-11-03 04:17:32,low,Authentication,Web Portal,Support Staff,Plus,Small,APAC,6,1.17,13,0,0,0,negative,2,Support
ACCT-041,TKT-145209,2024-10-22,2024-10-22 19:38:49,low,Mobile App,Web Portal,Support Staff,Plus,Medium,AMER,41,7.93,0,0,0,0,negative,2,Support
ACCT-045,TKT-555786,2023-07-26,2023-07-28 22:35:12,low,Billing,Live Chat,DevOps,Plus,Medium,APAC,9,1.97,0,0,0,0,negative,7,Support
ACCT-018,TKT-895248,2024-02-13,2024-02-14 10:37:46,low,Mobile App,Phone,Support Staff,Plus,Large,AMER,158,1.48,0,0,0,0,neutral,8,Support
ACCT-035,TKT-663463,2024-09-07,2024-09-07 08:07:01,low,Notifications,Phone,Support Staff,Plus,Medium,EMEA,54,4.55,0,0,0,0,,2,Support
ACCT-075,TKT-639915,2023-11-28,2023-11-28 18:00:35,low,Analytics Dashboard,Live Chat,Finance,Basic,Medium,APAC,10,2.6,0,0,0,0,negative,1,Support
ACCT-110,TKT-566428,2023-09-27,2023-09-27 10:26:07,low,Authentication,Live Chat,DevOps,Plus,Medium,APAC,38,11.61,0,0,0,0,neutral,3,Support
ACCT-045,TKT-883377,2025-01-27,2025-01-29 14:02:02,low,Authentication,Email,Support Staff,Basic,Small,AMER,16,1.94,0,0,0,0,positive,4,Support
ACCT-010,TKT-338846,2024-04-29,2024-04-30 00:34:05,low,Notifications,Email,Support Staff,Enterprise,Medium,EMEA,44,0.73,0,0,0,0,neutral,4,Support
ACCT-067,TKT-309668,2023-09-09,2023-09-10 01:13:36,low,Notifications,Email,Support Staff,Basic,Small,APAC,12,0.61,1,0,0,0,neutral,2,Support
ACCT-041,TKT-713513,2024-06-19,2024-06-23 18:07:23,low,Notifications,Web Portal,Finance,Plus,Small,AMER,21,0.38,4,0,0,0,neutral,1,Support
ACCT-043,TKT-326665,2024-10-09,2024-10-09 09:02:26,low,Analytics Dashboard,Web Portal,DevOps,Plus,Medium,EMEA,9,0.55,0,0,0,0,neutral,2,Support
