account_id,lead_id,campaign_name,campaign_channel,campaign_date,funnel_stage,customer_segment,annual_income,household_size,days_since_last_engagement,product_spend_tier1,product_spend_tier2,product_spend_tier3,campaign_spend,revenue_attributed,web_visits_per_month,campaign_response,Mkt_Src_Cd,complaint_flag,data_source
ACCT-080,LEAD-03759,Q3 Growth Sprint,Partner Referral,2024-01-27,Closed Won,Professional,65196.0,3,34,743,181,200,13535.52,2557.56,5,1,ES,0,Marketing
ACCT-062,LEAD-00965,Digital Retarget,Partner Referral,2023-04-26,Qualified Lead,Professional,55635.0,2,34,235,164,27,10677.53,0.0,6,0,US,0,Marketing
ACCT-061,LEAD-07378,Q3 Growth Sprint,Paid Social,2023-02-04,Closed Won,Growth,42021.0,2,34,393,136,27,3819.63,1407.37,9,1,ES,0,Marketing
ACCT-030,LEAD-01859,Digital Retarget,Paid Social,2023-01-31,Closed Won,Growth,75251.0,1,34,721,925,18,6326.18,4505.62,5,1,DE,0,Marketing
ACCT-012,LEAD-06263,Digital Retarget,Organic Search,2023-01-26,Lead,Professional,35322.0,4,34,28,37,13,693.94,0.0,8,0,ES,0,Marketing
ACCT-014,LEAD-02072,Q3 Growth Sprint,Partner Referral,2023-01-19,Closed Won,Enterprise,53374.0,2,34,896,101,34,4489.93,1488.45,9,1,CA,0,Marketing
ACCT-080,LEAD-08908,Digital Retarget,Direct Mail,2024-12-05,Closed Won,Professional,87195.0,1,35,217,690,38,2570.27,1776.55,1,1,CA,0,Marketing
ACCT-081,LEAD-00738,NovaPulse Launch,Organic Search,2024-10-29,Lead,Standard,42395.0,3,35,48,57,25,2982.66,0.0,7,0,IN,0,Marketing
ACCT-012,LEAD-10129,Year-End Accelerator,Partner Referral,2024-10-04,Closed Won,Professional,82427.0,1,35,482,509,107,7152.28,3528.14,1,1,ES,0,Marketing
ACCT-012,LEAD-00807,Enterprise Expansion,Paid Social,2024-09-07,Qualified Lead,Growth,44602.0,3,35,167,89,34,10949.26,0.0,8,0,IN,0,Marketing
ACCT-029,LEAD-03334,NovaPulse Launch,Partner Referral,2024-09-03,Closed Won,Professional,94642.0,1,35,879,797,143,13151.2,3373.51,1,1,ES,0,Marketing
ACCT-012,LEAD-05423,Digital Retarget,Organic Search,2024-05-09,Prospect,Professional,28359.0,2,35,6,5,2,2722.7,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-04426,NovaPulse Launch,Paid Social,2024-04-01,Closed Won,Professional,55801.0,3,35,367,51,95,7508.41,718.15,7,1,US,0,Marketing
ACCT-014,LEAD-10489,NovaPulse Launch,Partner Referral,2024-02-24,Closed Won,Professional,92955.0,1,35,693,925,84,6633.9,3366.68,2,1,SA,0,Marketing
ACCT-029,LEAD-02570,NovaEdge Awareness,Paid Social,2024-01-25,Closed Won,Professional,56534.0,2,35,691,61,46,7025.73,1156.67,8,1,ES,0,Marketing
ACCT-012,LEAD-03834,NovaPulse Launch,Partner Referral,2023-09-08,Qualified Lead,Professional,69627.0,2,35,231,215,53,14299.28,0.0,5,0,US,0,Marketing
ACCT-012,LEAD-00590,Digital Retarget,Direct Mail,2023-06-07,Closed Won,Growth,78579.0,1,35,816,549,99,2502.26,3726.11,3,1,ES,0,Marketing
ACCT-054,LEAD-04791,Enterprise Expansion,Organic Search,2023-06-01,Prospect,Professional,44964.0,3,35,19,17,2,3022.21,0.0,8,0,AU,0,Marketing
ACCT-012,LEAD-05304,NovaPulse Launch,Organic Search,2023-03-23,Prospect,Enterprise,30899.0,2,35,24,8,1,2617.99,0.0,6,0,SA,0,Marketing
ACCT-080,LEAD-02426,Digital Retarget,Partner Referral,2023-02-20,Closed Won,Enterprise,78825.0,1,35,483,114,18,13110.36,1729.77,3,1,ES,0,Marketing
ACCT-006,LEAD-00035,Digital Retarget,Organic Search,2023-02-13,Opportunity,Professional,25545.0,2,35,32,64,85,3388.33,259.75,6,1,ES,0,Marketing
ACCT-054,LEAD-08041,NovaEdge Awareness,Partner Referral,2023-02-13,Qualified Lead,Enterprise,47111.0,2,35,595,153,41,3545.54,0.0,9,0,SA,0,Marketing
ACCT-081,LEAD-03584,Q3 Growth Sprint,Direct Mail,2023-01-23,Closed Won,Enterprise,49667.0,1,35,1181,120,39,5669.45,2721.92,8,1,CA,0,Marketing
ACCT-034,LEAD-07718,Q3 Growth Sprint,Email,2024-11-15,Qualified Lead,Growth,66000.0,1,36,244,270,45,2127.82,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-08605,NovaEdge Awareness,Organic Search,2024-10-16,Lead,Enterprise,46910.0,3,36,48,14,6,3184.36,0.0,6,0,ES,0,Marketing
ACCT-008,LEAD-01646,Q3 Growth Sprint,Email,2024-10-08,Prospect,Starter,25224.0,2,36,4,12,8,1541.47,0.0,3,0,CA,0,Marketing
ACCT-012,LEAD-09206,Year-End Accelerator,Partner Referral,2024-07-26,Closed Won,Professional,77382.0,2,36,491,231,134,10667.89,2070.99,1,1,ES,0,Marketing
ACCT-012,LEAD-10757,Digital Retarget,Organic Search,2024-07-11,Prospect,Enterprise,28420.0,2,36,4,5,0,2695.07,0.0,6,0,ES,0,Marketing
ACCT-078,LEAD-06885,Enterprise Expansion,Organic Search,2024-06-16,Lead,Professional,32952.0,2,36,38,12,1,1513.85,0.0,7,0,CA,0,Marketing
ACCT-005,LEAD-00907,NovaEdge Awareness,Partner Referral,2024-06-14,Qualified Lead,Professional,46149.0,2,36,254,71,27,14479.8,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-01150,Year-End Accelerator,Direct Mail,2024-04-05,Closed Won,Enterprise,83532.0,1,36,755,562,224,4639.14,4162.01,1,1,ES,0,Marketing
ACCT-012,LEAD-03867,Enterprise Expansion,Partner Referral,2024-03-08,Qualified Lead,Enterprise,73059.0,2,36,410,420,71,11219.89,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-03859,NovaEdge Awareness,Partner Referral,2024-03-08,Qualified Lead,Enterprise,73059.0,2,36,410,420,71,6569.21,0.0,4,0,SA,0,Marketing
ACCT-012,LEAD-03265,NovaEdge Awareness,Organic Search,2023-09-10,Prospect,Professional,35701.0,1,36,21,9,5,755.41,0.0,6,0,ES,0,Marketing
ACCT-016,LEAD-04418,Digital Retarget,Partner Referral,2023-08-17,Closed Won,Growth,89616.0,1,36,671,655,15,3718.96,2912.32,2,1,CA,0,Marketing
ACCT-038,LEAD-04611,NovaPulse Launch,Partner Referral,2023-07-10,Closed Won,Professional,105471.0,1,36,1009,104,207,8811.01,2526.06,3,1,ES,0,Marketing
ACCT-001,LEAD-04530,NovaPulse Launch,Partner Referral,2023-04-04,Closed Won,Growth,78427.0,1,36,972,595,138,10279.92,3100.27,3,1,DE,0,Marketing
ACCT-012,LEAD-07736,Q3 Growth Sprint,Email,2023-04-02,Lead,Professional,22518.0,2,36,11,12,27,2295.91,131.42,5,1,ES,0,Marketing
ACCT-080,LEAD-09949,NovaEdge Awareness,Partner Referral,2023-03-29,Qualified Lead,Professional,59809.0,3,36,598,141,49,13329.33,0.0,8,0,CA,0,Marketing
ACCT-105,LEAD-00942,Digital Retarget,Paid Social,2023-01-10,Opportunity,Professional,39660.0,2,36,139,78,36,11753.74,409.63,9,1,ES,0,Marketing
ACCT-080,LEAD-06181,NovaEdge Awareness,Partner Referral,2023-01-02,Qualified Lead,Standard,52203.0,1,36,488,238,28,7446.48,0.0,6,0,US,0,Marketing
ACCT-012,LEAD-07660,Q3 Growth Sprint,Email,2024-12-17,Prospect,Enterprise,35860.0,3,37,15,8,20,1904.13,79.13,5,1,CA,0,Marketing
ACCT-012,LEAD-02055,Q3 Growth Sprint,Email,2024-12-17,Prospect,Enterprise,35860.0,3,37,15,8,20,1666.18,75.84,5,1,ES,0,Marketing
ACCT-015,LEAD-05107,Q3 Growth Sprint,Email,2024-12-17,Prospect,Enterprise,35860.0,3,37,15,8,20,1119.8,64.97,5,1,ES,0,Marketing
ACCT-012,LEAD-01626,Q3 Growth Sprint,Email,2024-12-17,Prospect,Enterprise,35860.0,3,37,15,8,20,1225.53,83.27,5,1,SA,0,Marketing
ACCT-012,LEAD-06428,Q3 Growth Sprint,Direct Mail,2024-11-29,Qualified Lead,Enterprise,76842.0,1,37,605,345,32,5499.95,0.0,0,0,ES,0,Marketing
ACCT-012,LEAD-09617,Digital Retarget,Email,2024-11-11,Prospect,Professional,15033.0,1,37,0,5,4,1120.68,0.0,3,0,SA,0,Marketing
ACCT-109,LEAD-04339,NovaEdge Awareness,Partner Referral,2024-07-19,Qualified Lead,Enterprise,67353.0,2,37,702,151,35,13383.69,0.0,2,0,AU,0,Marketing
ACCT-015,LEAD-07235,Digital Retarget,Email,2024-06-25,Prospect,Standard,17003.0,2,37,2,12,7,899.25,0.0,5,0,DE,0,Marketing
ACCT-070,LEAD-08527,NovaEdge Awareness,Partner Referral,2024-06-22,Qualified Lead,Growth,65735.0,3,37,239,119,11,6929.23,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-01968,NovaPulse Launch,Organic Search,2024-06-17,Prospect,Professional,45684.0,2,37,5,5,7,2521.9,0.0,7,0,SA,0,Marketing
ACCT-030,LEAD-09862,Year-End Accelerator,Organic Search,2024-05-28,Prospect,Professional,21918.0,2,37,1,7,3,1594.5,0.0,6,0,CA,0,Marketing
ACCT-068,LEAD-11075,Digital Retarget,Email,2024-05-11,Qualified Lead,Professional,51267.0,3,37,183,64,12,2407.8,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-06658,Year-End Accelerator,Partner Referral,2024-01-24,Qualified Lead,Professional,59868.0,2,37,771,154,154,8979.19,0.0,6,0,ES,0,Marketing
ACCT-052,LEAD-04552,Year-End Accelerator,Direct Mail,2023-12-23,Qualified Lead,Professional,51373.0,1,37,83,101,117,4845.71,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-10377,Enterprise Expansion,Paid Social,2023-12-05,Qualified Lead,Growth,46692.0,2,37,170,97,88,6987.6,0.0,6,0,ES,0,Marketing
ACCT-115,LEAD-05336,Q3 Growth Sprint,Email,2023-12-03,Lead,Growth,157733.0,2,37,39,9,8,1271.35,0.0,1,0,ES,0,Marketing
ACCT-066,LEAD-10350,NovaPulse Launch,Email,2023-11-05,Prospect,Enterprise,54432.0,4,37,33,5,0,557.94,0.0,4,0,ES,0,Marketing
ACCT-030,LEAD-11071,Digital Retarget,Partner Referral,2023-10-16,Closed Won,Professional,79607.0,1,37,450,951,216,14342.79,3571.16,1,1,CA,0,Marketing
ACCT-064,LEAD-11100,NovaPulse Launch,Organic Search,2023-10-05,Lead,Professional,51813.0,3,37,51,7,2,3883.4,0.0,7,0,CA,0,Marketing
ACCT-012,LEAD-06516,NovaPulse Launch,Organic Search,2023-09-09,Prospect,Starter,17487.0,2,37,0,1,6,1253.01,0.0,7,0,AU,0,Marketing
ACCT-054,LEAD-01734,NovaPulse Launch,Organic Search,2023-07-06,Lead,Enterprise,40706.0,4,37,59,11,5,1735.13,0.0,7,0,SA,0,Marketing
ACCT-030,LEAD-02131,NovaEdge Awareness,Paid Social,2023-06-16,Qualified Lead,Enterprise,62859.0,2,37,1063,102,25,2505.4,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-06439,NovaEdge Awareness,Paid Social,2023-01-20,Qualified Lead,Professional,61074.0,2,37,789,133,152,6948.94,0.0,7,0,SA,0,Marketing
ACCT-115,LEAD-10591,NovaEdge Awareness,Organic Search,2023-01-08,Qualified Lead,Professional,43638.0,2,37,63,83,19,3588.19,0.0,7,0,ES,0,Marketing
ACCT-068,LEAD-09797,Digital Retarget,Partner Referral,2024-11-08,Qualified Lead,Professional,58116.0,2,38,228,130,51,10851.12,0.0,2,0,ES,0,Marketing
ACCT-012,LEAD-09336,NovaPulse Launch,Partner Referral,2024-10-15,Qualified Lead,Enterprise,62187.0,2,38,512,83,41,8647.04,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-02174,Q3 Growth Sprint,Email,2024-09-29,Prospect,Professional,46344.0,3,38,11,6,6,1841.73,0.0,5,0,US,0,Marketing
ACCT-044,LEAD-03197,Digital Retarget,Partner Referral,2024-07-02,Qualified Lead,Professional,77353.0,2,38,275,107,59,13166.07,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-09185,Digital Retarget,Direct Mail,2024-05-10,Closed Won,Enterprise,69759.0,1,38,452,514,0,4301.03,2415.26,3,1,ES,0,Marketing
ACCT-012,LEAD-00905,Digital Retarget,Paid Social,2024-05-03,Lead,Professional,21846.0,2,38,7,18,26,9275.08,0.0,8,0,SA,0,Marketing
ACCT-080,LEAD-10858,Year-End Accelerator,Paid Social,2024-03-18,Qualified Lead,Professional,76532.0,3,38,355,177,30,9638.57,0.0,5,0,ES,0,Marketing
ACCT-014,LEAD-08925,Enterprise Expansion,Partner Referral,2024-01-03,Qualified Lead,Growth,70053.0,2,38,512,98,89,7391.25,0.0,5,0,ES,0,Marketing
ACCT-081,LEAD-02499,Enterprise Expansion,Partner Referral,2023-11-01,Qualified Lead,Standard,75342.0,2,38,204,97,26,7806.98,0.0,4,0,ES,0,Marketing
ACCT-052,LEAD-01109,Digital Retarget,Organic Search,2023-10-18,Prospect,Growth,27590.0,2,38,6,5,1,2495.99,0.0,7,0,ES,0,Marketing
ACCT-042,LEAD-00326,Q3 Growth Sprint,Partner Referral,2023-08-10,Qualified Lead,Professional,51148.0,3,38,235,45,12,5335.86,0.0,6,0,IN,0,Marketing
ACCT-036,LEAD-10967,Digital Retarget,Organic Search,2023-07-27,Lead,Professional,33378.0,3,38,33,40,10,2436.28,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-05370,Q3 Growth Sprint,Paid Social,2023-07-05,Opportunity,Enterprise,32644.0,2,38,239,141,23,2735.32,766.33,8,1,ES,0,Marketing
ACCT-012,LEAD-02098,Year-End Accelerator,Organic Search,2023-06-26,Prospect,Enterprise,33581.0,3,38,11,5,1,3175.41,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-01773,Enterprise Expansion,Organic Search,2023-05-19,Lead,Standard,12393.0,1,38,5,15,13,1479.02,0.0,9,0,SA,0,Marketing
ACCT-012,LEAD-05036,Q3 Growth Sprint,Direct Mail,2023-05-12,Qualified Lead,Enterprise,42710.0,2,38,252,42,102,7929.09,0.0,6,0,ES,0,Marketing
ACCT-107,LEAD-04856,NovaPulse Launch,Partner Referral,2023-04-18,Closed Won,Standard,82347.0,1,38,556,845,63,11164.78,2509.8,3,1,IN,0,Marketing
ACCT-115,LEAD-08722,NovaPulse Launch,Partner Referral,2023-04-18,Closed Won,Standard,82347.0,1,38,556,845,63,14700.99,3172.47,3,1,CA,0,Marketing
ACCT-012,LEAD-02156,Q3 Growth Sprint,Email,2023-04-15,Prospect,Enterprise,22554.0,3,38,27,10,4,2487.24,0.0,5,0,ES,0,Marketing
ACCT-114,LEAD-02569,NovaEdge Awareness,Organic Search,2023-03-20,Prospect,Professional,17323.0,1,38,3,17,5,1686.8,0.0,8,0,US,0,Marketing
ACCT-066,LEAD-10151,Digital Retarget,Partner Referral,2023-02-17,Qualified Lead,Professional,62204.0,3,38,317,247,139,14267.38,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-10473,Enterprise Expansion,Partner Referral,2023-02-15,Closed Won,Enterprise,78028.0,2,38,158,288,38,12059.58,770.23,7,1,ES,0,Marketing
ACCT-012,LEAD-07079,Digital Retarget,Partner Referral,2023-02-13,Qualified Lead,Professional,63887.0,2,38,897,207,92,9109.47,0.0,6,0,SA,0,Marketing
ACCT-107,LEAD-06875,Digital Retarget,Paid Social,2023-02-01,Qualified Lead,Enterprise,32727.0,1,38,167,180,70,7000.78,0.0,8,0,CA,0,Marketing
ACCT-032,LEAD-06728,Q3 Growth Sprint,Organic Search,2023-01-31,Prospect,Professional,29103.0,2,38,16,17,6,658.56,0.0,9,0,ES,0,Marketing
ACCT-012,LEAD-02471,Digital Retarget,Partner Referral,2025-01-28,Qualified Lead,Professional,61482.0,1,39,48,68,43,4644.44,0.0,2,0,SA,0,Marketing
ACCT-012,LEAD-00049,NovaEdge Awareness,Organic Search,2024-12-08,Prospect,Professional,20587.0,2,39,2,6,9,1665.64,0.0,7,0,CA,0,Marketing
ACCT-032,LEAD-04973,Digital Retarget,Organic Search,2024-12-08,Prospect,Professional,20587.0,2,39,2,6,9,2158.1,0.0,7,0,CA,0,Marketing
ACCT-081,LEAD-06387,Q3 Growth Sprint,Email,2024-12-05,Lead,Enterprise,52190.0,3,39,42,17,18,1642.47,153.09,5,1,SA,0,Marketing
ACCT-030,LEAD-05866,Year-End Accelerator,Organic Search,2024-10-13,Qualified Lead,Professional,48186.0,2,39,97,66,34,2304.27,0.0,7,0,ES,0,Marketing
ACCT-002,LEAD-08523,Enterprise Expansion,Paid Social,2024-06-30,Lead,Professional,19329.0,2,39,24,16,5,5279.66,0.0,8,0,CA,0,Marketing
ACCT-005,LEAD-07901,Digital Retarget,Email,2024-05-20,Prospect,Growth,34109.0,2,39,9,5,4,2032.67,0.0,4,0,AU,0,Marketing
ACCT-029,LEAD-00898,Year-End Accelerator,Organic Search,2024-05-02,Lead,Professional,23477.0,2,39,38,54,29,1068.76,0.0,8,0,ES,0,Marketing
ACCT-101,LEAD-10242,NovaPulse Launch,Email,2024-03-25,Lead,Enterprise,47472.0,3,39,56,11,8,2976.54,0.0,5,0,ES,0,Marketing
ACCT-104,LEAD-05835,Enterprise Expansion,Organic Search,2024-01-02,Lead,Enterprise,14849.0,2,39,21,28,9,3087.62,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-06919,NovaEdge Awareness,Organic Search,2023-12-03,Lead,Standard,26224.0,2,39,4,15,15,1547.32,0.0,6,0,ES,0,Marketing
ACCT-061,LEAD-06197,Digital Retarget,Organic Search,2023-10-15,Lead,Enterprise,27238.0,3,39,37,17,3,1677.31,0.0,9,0,ES,0,Marketing
ACCT-012,LEAD-10475,Digital Retarget,Partner Referral,2023-09-24,Qualified Lead,Growth,,2,39,187,65,14,12939.47,0.0,5,0,US,0,Marketing
ACCT-080,LEAD-04201,NovaEdge Awareness,Partner Referral,2023-08-24,Qualified Lead,Professional,57967.0,2,39,229,137,91,9388.08,0.0,5,0,IN,0,Marketing
ACCT-012,LEAD-05092,Enterprise Expansion,Partner Referral,2023-08-03,Opportunity,Enterprise,51569.0,2,39,380,47,34,11504.88,742.4,8,1,ES,0,Marketing
ACCT-081,LEAD-06566,Q3 Growth Sprint,Partner Referral,2023-04-20,Qualified Lead,Enterprise,72550.0,3,39,826,317,38,12788.99,0.0,8,0,AU,0,Marketing
ACCT-012,LEAD-06613,NovaEdge Awareness,Partner Referral,2023-03-22,Qualified Lead,Growth,44511.0,2,39,513,133,14,7420.29,0.0,8,0,AU,0,Marketing
ACCT-101,LEAD-09094,Digital Retarget,Paid Social,2023-01-05,Closed Won,Standard,62972.0,2,39,313,47,192,8738.06,1452.16,6,1,ES,0,Marketing
ACCT-012,LEAD-09847,NovaEdge Awareness,Paid Social,2023-01-05,Qualified Lead,Standard,62972.0,2,39,313,47,192,7837.02,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-10767,NovaPulse Launch,Partner Referral,2024-12-14,Closed Won,Enterprise,77845.0,1,40,760,480,26,12561.06,2884.37,1,1,US,0,Marketing
ACCT-012,LEAD-07943,Digital Retarget,Email,2024-11-21,Prospect,Enterprise,36663.0,2,40,18,6,5,2220.11,0.0,2,0,SA,0,Marketing
ACCT-028,LEAD-01055,Digital Retarget,Email,2024-10-13,Prospect,Growth,53204.0,3,40,29,8,6,566.62,0.0,4,0,DE,0,Marketing
ACCT-081,LEAD-01458,NovaPulse Launch,Organic Search,2024-07-26,Prospect,Growth,21059.0,2,40,8,19,8,2161.07,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-08402,Q3 Growth Sprint,Partner Referral,2024-07-03,Qualified Lead,Growth,67087.0,2,40,329,222,43,14604.85,0.0,4,0,AU,0,Marketing
ACCT-012,LEAD-06246,Digital Retarget,Direct Mail,2024-05-27,Closed Won,Professional,73892.0,1,40,703,601,43,6588.88,3328.98,1,1,CA,0,Marketing
ACCT-012,LEAD-04654,Year-End Accelerator,Direct Mail,2024-05-21,Qualified Lead,Professional,75114.0,1,40,571,523,24,5254.62,0.0,2,0,SA,0,Marketing
ACCT-012,LEAD-06103,NovaEdge Awareness,Email,2024-03-14,Lead,Professional,42192.0,1,40,40,15,7,2303.5,0.0,4,0,AU,0,Marketing
ACCT-114,LEAD-08147,Digital Retarget,Organic Search,2024-01-07,Prospect,Professional,31454.0,3,40,28,11,9,2542.33,0.0,8,0,ES,0,Marketing
ACCT-081,LEAD-10207,NovaEdge Awareness,Organic Search,2023-12-19,Prospect,Professional,22775.0,2,40,5,8,1,1096.79,0.0,8,0,SA,0,Marketing
ACCT-049,LEAD-04838,Q3 Growth Sprint,Organic Search,2023-12-19,Prospect,Professional,22775.0,2,40,5,8,1,2701.59,0.0,8,0,IN,0,Marketing
ACCT-081,LEAD-10219,NovaEdge Awareness,Organic Search,2023-12-18,Prospect,Professional,31590.0,2,40,6,15,3,2669.08,0.0,8,0,CA,0,Marketing
ACCT-012,LEAD-02176,NovaPulse Launch,Partner Referral,2023-11-17,Closed Won,Professional,80134.0,2,40,1218,272,80,13094.01,2352.66,6,1,SA,0,Marketing
ACCT-030,LEAD-09121,NovaPulse Launch,Partner Referral,2023-11-17,Closed Won,Professional,80134.0,2,40,1218,272,80,11168.72,2097.36,6,1,AU,0,Marketing
ACCT-059,LEAD-05802,NovaPulse Launch,Organic Search,2023-08-20,Lead,Starter,14188.0,1,40,2,11,27,3818.72,0.0,6,0,DE,0,Marketing
ACCT-012,LEAD-10790,Q3 Growth Sprint,Organic Search,2023-08-11,Prospect,Enterprise,18169.0,2,40,9,5,7,884.63,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-00178,Year-End Accelerator,Partner Referral,2023-08-10,Qualified Lead,Professional,62503.0,2,40,478,193,117,3227.25,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-02308,Year-End Accelerator,Paid Social,2023-05-01,Qualified Lead,Professional,46734.0,2,40,110,137,29,5136.92,0.0,7,0,ES,0,Marketing
ACCT-030,LEAD-07431,Enterprise Expansion,Paid Social,2023-04-23,Closed Won,Enterprise,68126.0,1,40,1332,311,86,3514.31,3817.72,9,1,CA,0,Marketing
ACCT-061,LEAD-09405,Digital Retarget,Organic Search,2023-03-25,Opportunity,Enterprise,52869.0,3,40,84,61,21,1936.32,379.68,7,1,SA,0,Marketing
ACCT-012,LEAD-10525,Q3 Growth Sprint,Organic Search,2023-03-23,Prospect,Professional,26576.0,2,40,10,8,9,3721.82,63.04,9,1,ES,0,Marketing
ACCT-012,LEAD-07503,Q3 Growth Sprint,Partner Referral,2023-03-22,Closed Won,Professional,75825.0,1,40,1032,779,51,11830.05,2829.65,4,1,DE,0,Marketing
ACCT-012,LEAD-08783,Digital Retarget,Partner Referral,2023-02-13,Qualified Lead,Professional,57045.0,2,40,296,104,17,4656.99,0.0,3,0,AU,0,Marketing
ACCT-012,LEAD-01403,Digital Retarget,Organic Search,2023-02-11,Prospect,Standard,34984.0,3,40,8,15,3,1225.7,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-04643,Digital Retarget,Organic Search,2023-01-30,Lead,Professional,27803.0,2,40,8,46,49,1637.67,0.0,8,0,AU,0,Marketing
ACCT-004,LEAD-03463,NovaEdge Awareness,Partner Referral,2025-01-14,Qualified Lead,Enterprise,69283.0,2,41,674,134,8,10946.72,0.0,5,0,IN,0,Marketing
ACCT-012,LEAD-04055,Digital Retarget,Organic Search,2024-12-28,Lead,Starter,18746.0,2,41,2,11,20,2339.17,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-07010,Year-End Accelerator,Partner Referral,2024-11-01,Closed Won,Standard,70924.0,1,41,635,254,76,6765.03,1942.46,3,1,ES,0,Marketing
ACCT-081,LEAD-04767,Year-End Accelerator,Partner Referral,2024-11-01,Closed Won,Standard,70924.0,1,41,635,254,76,13945.49,2242.17,3,1,ES,0,Marketing
ACCT-014,LEAD-01927,NovaEdge Awareness,Email,2024-10-16,Qualified Lead,Standard,69401.0,2,41,399,159,39,1385.72,0.0,2,0,DE,0,Marketing
ACCT-061,LEAD-00437,Digital Retarget,Partner Referral,2024-08-15,Qualified Lead,Growth,75012.0,1,41,294,218,151,12263.88,0.0,1,0,AU,0,Marketing
ACCT-012,LEAD-04331,Enterprise Expansion,Partner Referral,2024-08-13,Closed Won,Growth,85738.0,1,41,913,376,13,11651.09,2791.77,1,1,ES,0,Marketing
ACCT-080,LEAD-04084,Year-End Accelerator,Partner Referral,2024-08-06,Qualified Lead,Professional,60934.0,2,41,224,155,54,11319.76,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-08135,Digital Retarget,Organic Search,2024-05-10,Lead,Growth,27161.0,2,41,7,23,11,2635.27,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-09750,NovaPulse Launch,Paid Social,2023-07-29,Qualified Lead,Enterprise,64325.0,2,41,731,353,73,3922.64,0.0,7,0,ES,0,Marketing
ACCT-014,LEAD-06682,Year-End Accelerator,Organic Search,2023-05-26,Prospect,Starter,18978.0,2,41,2,1,15,1362.82,0.0,8,0,ES,0,Marketing
ACCT-081,LEAD-10581,Enterprise Expansion,Paid Social,2023-04-12,Qualified Lead,Professional,41124.0,2,41,281,84,119,7580.87,0.0,8,0,ES,0,Marketing
ACCT-114,LEAD-03710,Digital Retarget,Organic Search,2023-03-22,Lead,Enterprise,39684.0,2,41,19,35,17,1287.03,199.65,7,1,ES,1,Marketing
ACCT-012,LEAD-05207,Digital Retarget,Paid Social,2023-03-02,Closed Won,Enterprise,53378.0,3,41,489,152,132,4976.15,1249.53,8,1,ES,0,Marketing
ACCT-012,LEAD-09360,NovaPulse Launch,Organic Search,2023-01-10,Qualified Lead,Professional,37040.0,1,41,86,73,48,1225.47,0.0,8,0,US,0,Marketing
ACCT-012,LEAD-04679,Digital Retarget,Partner Referral,2024-12-21,Qualified Lead,Growth,78710.0,2,42,721,152,50,11459.86,0.0,4,0,ES,0,Marketing
ACCT-005,LEAD-01340,NovaPulse Launch,Partner Referral,2024-11-20,Closed Won,Professional,92910.0,1,42,551,792,33,6804.49,2967.93,1,1,ES,0,Marketing
ACCT-012,LEAD-10839,Enterprise Expansion,Email,2024-11-09,Prospect,Professional,36283.0,3,42,6,5,5,2834.25,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-05303,Digital Retarget,Partner Referral,2024-11-02,Qualified Lead,Enterprise,79632.0,1,42,471,510,12,12544.86,0.0,2,0,SA,0,Marketing
ACCT-012,LEAD-09829,NovaEdge Awareness,Organic Search,2024-09-03,Lead,Professional,28587.0,2,42,22,17,13,1457.1,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-10469,Digital Retarget,Partner Referral,2024-08-27,Qualified Lead,Professional,88325.0,1,42,519,860,53,4462.49,0.0,2,0,IN,0,Marketing
ACCT-012,LEAD-03602,Q3 Growth Sprint,Email,2024-07-19,Lead,Growth,51412.0,2,42,140,29,14,2191.56,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-04756,Digital Retarget,Partner Referral,2024-07-07,Closed Won,Standard,63998.0,1,42,176,818,112,7556.33,2889.88,4,1,ES,0,Marketing
ACCT-012,LEAD-08181,Enterprise Expansion,Paid Social,2024-03-22,Lead,Standard,38593.0,2,42,51,49,24,10183.77,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-06958,Year-End Accelerator,Organic Search,2024-01-06,Prospect,Growth,27889.0,2,42,14,4,8,3841.13,0.0,6,0,AU,0,Marketing
